VAR3	StepID	x	y	finalcl	STEPLENGTH	TURNANGLE	BEARING	BRGPREV	NETDISP	arrival_bearing	next_bearing	bearing2targetmead	dist2targetmead	observed	landcover	bearing2pixel	bearing2gap	dist2gap	strata	Xdp	Xtm	XtmDtm_0	XtmDtm_pos0_5	XtmDtm_neg0_5	Xcg	XcgDcg_0	XcgDcg_pos0_5	XcgDcg_neg0_5	conifer	decid	meadow
12	11	388975.5689	5954217.4	0	9.75714035	1.237937	307.175352	305.9374147	98.08883967	2.51436649	2.492760714	1.654326111	144.230552	1	6	2.35619449	-2.844952488	42.42168267	475	0.987516867	0.76363721	0.76363721	9.170979339	0.063585553	0.469529666	0.469529666	3.058137318	0.072089015	0	0	0
12	12	388967.7945	5954223.296	0	10	15.84758	323.0229374	307.175352	107.7868113	2.492760714	2.216167476	1.601687558	137.8976604	1	4	2.35619449	-2.632704458	37.55293769	476	0.990689317	0.728609348	0.728609348	8.556047522	0.062046357	0.272999858	0.272999858	1.672955463	0.044549257	0	1	0
12	13	388961.7795	5954231.285	0	9.725321336	15.36105	338.3839932	323.0229374	117.6524843	2.216167476	1.948066931	1.557274661	129.8549709	1	4	1.570796327	3.086016279	66.88279398	477	0.798876578	0.999908584	0.999908584	11.3943508	0.087746743	0.055547769	0.055547769	0.454280218	0.006792184	0	1	0
12	14	388958.1969	5954240.326	0	10	11.79061	350.1746041	338.3839932	126.5757995	1.948066931	1.742281939	1.526633169	120.9196307	1	4	1.570796327	-3.057512183	63.42091987	478	0.929673564	0.999024966	0.999024966	10.98562444	0.090850628	-0.083981437	-0.083981437	-0.668805092	-0.010545497	0	1	0
12	15	388956.4904	5954250.18	0	9.864953894	-7.26905	342.9055443	350.1746041	134.9516225	1.742281939	1.869150719	1.5073842	111.1718516	1	6	1.570796327	-2.899571811	63.33630764	479	0.98533234	0.997990125	0.997990125	10.52261458	0.094651788	-0.23966506	-0.23966506	-1.907353084	-0.030114687	0	0	0
12	16	388953.5906	5954259.609	0	10	-12.2176	330.6878733	342.9055443	143.975273	1.869150719	2.082389276	1.473149108	102.0051924	1	4	2.35619449	-2.743956308	63.5487763	480	0.883720279	0.634800999	0.634800999	6.411339003	0.062853065	0.37811735	0.37811735	3.014256465	0.047432172	0	1	0
12	17	388948.695	5954268.328	0	10	0	330.6878733	330.6878733	153.8092364	2.082389276	2.082389766	1.412220557	93.97874365	1	4	2.35619449	2.678754973	194.1183205	481	0.962748951	0.586574194	0.586574194	5.686404768	0.06050735	0.948426865	0.948426865	13.21408542	0.068072325	0	1	0
12	18	388943.7993	5954277.048	0	9.650250793	2.517164	333.2050376	330.6878733	163.6633226	2.082389766	2.038456622	1.340240781	86.36521885	1	4	2.35619449	2.708966661	185.929347	482	0.962749083	0.526809535	0.526809535	4.895793208	0.056687093	0.938418533	0.938418533	12.79589148	0.068821258	0	1	0
12	19	388939.449	5954285.662	0	9.518112708	52.1436	25.3486467	333.2050376	173.1138439	2.038456622	1.128378852	1.261847492	79.21650769	1	4	0.785398163	2.692085398	182.5869074	483	0.312418462	0.888628954	0.888628954	7.909122568	0.099841849	-0.329610422	-0.329610422	-4.453851692	-0.024393051	0	1	0
12	20	388943.5239	5954294.264	0	10	-12.2657	13.08286422	25.3486467	177.5662336	1.128378852	1.342457341	1.279996051	69.79454285	1	4	1.570796327	2.795681578	179.1346007	484	0.903719322	0.958014728	0.958014728	8.003554735	0.114673073	0.339053928	0.339053928	4.537937604	0.025332558	0	1	0
12	21	388945.7875	5954304.004	0	10	0	13.08286422	13.08286422	184.3474235	1.342457341	1.342457341	1.269560636	59.81729772	1	4	1.570796327	2.851427748	178.2384647	486	0.974043726	0.954970588	0.954970588	7.385899451	0.123474308	0.286110241	0.286110241	3.819742781	0.021430519	0	1	0
12	22	388948.0511	5954313.745	0	10	-3.20E-10	13.08286422	13.08286422	191.411018	1.342457341	1.342457341	1.254949607	49.84917366	1	4	1.570796327	2.907560942	177.9008025	487	0.974043726	0.95053371	0.95053371	6.711143194	0.134628976	0.231901202	0.231901202	3.093085706	0.017386575	0	1	0
12	23	388950.3147	5954323.485	0	10	-3.20E-10	13.08286422	13.08286422	198.7269057	1.342457341	1.342457114	1.233042423	39.89700784	1	6	1.570796327	2.909073168	180.1630935	488	0.974043726	0.943501331	0.943501331	5.959539192	0.149373086	0.230429935	0.230429935	3.092942265	0.017167458	0	0	0
12	24	388952.5783	5954333.225	0	9.980102947	7.135736	20.21860049	13.08286422	206.2682435	1.342457114	1.217915261	1.196607269	29.97670804	1	6	1.570796327	0.783797086	285.8102615	489	0.974043674	0.930804342	0.930804342	5.096245835	0.170006854	0.705973743	0.705973743	11.93513834	0.041758957	0	0	0
12	25	388956.0275	5954342.591	0	10	1.830032	22.04863259	20.21860049	213.1668566	1.217915261	1.185975214	1.185975073	19.99999897	1	4	1.570796327	0.768630596	276.7877311	490	0.938380904	0.926865548	0.926865548	4.145068634	0.207253442	0.695151477	0.695151477	11.56519254	0.041783617	0	1	0
12	26	388959.7814	5954351.859	0	10	6.20E-10	22.04863259	22.04863259	220.0929443	1.185975214	1.185974931	1.185974931	9.999994665	1	4	1.570796327	0.753487327	267.6767334	491	0.926865601	0.926865494	0.926865494	2.931005265	0.293100683	0.684186248	0.684186248	11.19385438	0.041818556	0	1	0
13	2	389247.3006	5954391.749	0	10	0	327.4288101	327.4288101	10	2.13927102	2.139270935	2.28694176	216.9627937	1	6	2.35619449	1.656453661	143.7781004	674	0.97656422	0.997602988	0.997602988	14.69434978	0.06772751	0.765009124	0.765009124	9.173033629	0.063799936	0	0	0
13	3	389241.9171	5954400.176	0	10	0	327.4288101	327.4288101	20	2.139270935	2.139270397	2.294047137	207.076858	1	4	2.35619449	1.62205632	135.0010547	685	0.976564202	0.998069475	0.998069475	14.36238475	0.069357749	0.74240841	0.74240841	8.626039917	0.063896093	0	1	0
13	4	389236.5337	5954408.604	0	9.995957032	-0.08909	327.3397148	327.4288101	30	2.139270397	2.140826194	2.301864546	197.2024173	1	4	2.35619449	1.582929391	126.4057941	689	0.976564086	0.998524492	0.998524492	14.02215743	0.071105403	0.715633896	0.715633896	8.045895609	0.06365132	0	1	0
13	5	389231.1393	5954417.019	0	10	-29.1537	298.1859979	327.3397148	39.99594797	2.140826194	2.649653633	2.310420005	187.3426568	1	4	2.35619449	1.538084651	118.0442012	690	0.976897753	0.998952531	0.998952531	13.67298033	0.072983807	0.683601971	0.683601971	7.42720883	0.062918879	0	1	0
13	6	389222.3251	5954421.742	0	9.711088	11.6178	309.8038052	298.1859979	48.96736458	2.649653633	2.446885757	2.291718357	177.9436716	1	4	2.35619449	1.459347797	113.9647228	691	0.957248995	0.997922134	0.997922134	13.3118351	0.074809264	0.624076944	0.624076944	6.662287306	0.058459207	0	1	0
13	7	389214.8646	5954427.959	0	10	16.39706	326.2008717	309.8038052	58.50458052	2.446885757	2.160702385	2.282803769	168.3559499	1	4	2.35619449	1.384860152	108.9183996	692	0.995890365	0.99730811	0.99730811	12.94027736	0.076862608	0.564198352	0.564198352	5.88819845	0.054060641	0	1	0
13	8	389209.3018	5954436.269	0	10	0	326.2008717	326.2008717	68.45009421	2.160702385	2.160702302	2.290491424	158.4350821	1	4	2.35619449	1.316161494	102.0207336	693	0.980952197	0.99784233	0.99784233	12.55994102	0.079274999	0.506191801	0.506191801	5.112806153	0.050115364	0	1	0
13	9	389203.739	5954444.579	0	10	0	326.2008717	326.2008717	78.40946916	2.160702302	2.160702385	2.299205568	148.524829	1	4	2.35619449	1.237933291	95.67257889	694	0.980952181	0.998376571	0.998376571	12.16729146	0.081920926	0.437246883	0.437246883	4.276814976	0.04470262	0	1	0
13	10	389198.1761	5954452.889	0	10	-2.80E-10	326.2008717	326.2008717	88.37801938	2.160702385	2.160702385	2.309164855	138.6274657	1	4	2.35619449	1.14922119	89.99030339	695	0.980952197	0.998894311	0.998894311	11.76099814	0.084838874	0.355849608	0.355849608	3.375703936	0.037511863	0	1	0
13	11	389192.6133	5954461.199	0	9.965505704	-8.12139	318.0794752	326.2008717	98.35295504	2.160702385	2.30244728	2.320654222	128.7459658	1	4	2.35619449	2.042139029	82.83353938	675	0.980952197	0.999368511	0.999368511	11.33946268	0.088076256	0.951088588	0.951088588	8.656136178	0.104500378	0	1	0
13	12	389185.9554	5954468.614	0	10	-2.78822	315.2912503	318.0794752	108.2932761	2.30244728	2.351111219	2.322181651	118.7822475	1	4	2.35619449	2.007115445	73.24868272	676	0.998555966	0.999421619	0.999421619	10.89242326	0.091700767	0.939688108	0.939688108	8.042362418	0.109795318	0	1	0
13	13	389178.9203	5954475.721	0	10	2.40E-10	315.2912503	315.2912503	118.2312852	2.351111219	2.351111219	2.319522729	108.786817	1	4	2.35619449	1.954332392	63.92356376	677	0.99998708	0.999327666	0.999327666	10.4230794	0.095811971	0.920334262	0.920334262	7.358276105	0.115110543	0	1	0
13	14	389171.8853	5954482.828	0	9.999505544	-5.99101	309.3002332	315.2912503	128.1789374	2.351111219	2.455673978	2.316325791	98.79231127	1	4	2.35619449	1.883801287	54.83679842	678	0.99998708	0.999205349	0.999205349	9.931533757	0.10052942	0.890481887	0.890481887	6.59418513	0.120251096	0	1	0
13	15	389164.1473	5954489.161	0	10	-0.05413	309.2460934	309.3002332	137.9881004	2.455673978	2.456619524	2.300701995	88.90058165	1	4	2.35619449	1.767762231	46.74266658	679	0.995055995	0.998460687	0.998460687	9.414196757	0.105895784	0.831811887	0.831811887	5.686982144	0.121665762	0	1	0
13	16	389156.4029	5954495.488	0	9.792353798	16.31284	325.5589434	309.2460934	147.8216041	2.456619524	2.171905972	2.281053448	79.0371464	1	4	2.35619449	1.606287741	39.53726876	680	0.994961643	0.99717824	0.99717824	8.865197572	0.11216495	0.731752429	0.731752429	4.601161796	0.116375307	0	1	0
13	17	389150.8648	5954503.563	0	10	8.372987	333.9319308	325.5589434	157.5602116	2.171905972	2.025770204	2.296443906	69.31126982	1	4	2.35619449	1.440005813	31.70733901	681	0.983066876	0.998215465	0.998215465	8.310482161	0.119900879	0.608848044	0.608848044	3.428378897	0.108125721	0	1	0
13	18	389146.4704	5954512.546	0	9.85310651	-9.96359	323.9683384	333.9319308	167.2730776	2.025770204	2.199667417	2.341219804	59.73523649	1	4	2.35619449	1.207760459	24.01931563	682	0.945904771	0.999887881	0.999887881	7.727990838	0.129370725	0.409916299	0.409916299	2.008979484	0.083640163	0	1	0
13	19	389140.6745	5954520.514	0	10	-9.70347	314.2648647	323.9683384	177.1099374	2.199667417	2.36902451	2.36902494	50.00000496	1	4	2.35619449	1.041437141	28.36844507	683	0.987774629	0.999917691	0.999917691	7.070486149	0.141409709	0.253250653	0.253250653	1.348864544	0.047548061	0	1	0
13	20	389133.5133	5954527.494	0	10	-4.05E+00	314.2648647	314.2648647	187.0489781	2.36902451	2.369025226	2.369025047	39.99999978	1	4	2.35619449	1.797142195	305.2930339	684	0.999917696	0.99991769	0.99991769	6.324034726	0.158100869	0.847758138	0.847758138	14.81256998	0.048519188	0	1	0
13	21	389126.3521	5954534.474	0	10	4.05E-09	314.2648647	314.2648647	196.9941889	2.369025226	2.369025226	2.369024988	30.00000158	1	4	2.35619449	1.778914335	296.9335295	686	0.999917687	0.99991769	0.99991769	5.47677489	0.182559153	0.837950094	0.837950094	14.43935435	0.048628238	0	1	0
13	22	389119.1909	5954541.454	0	10	-4.05E+00	314.2648647	314.2648647	206.9446803	2.369025226	2.369025226	2.369024868	20.00000338	1	7	2.35619449	1.759637258	288.6783768	687	0.999917687	0.999917692	0.999917692	4.471768239	0.223588374	0.827274653	0.827274653	14.05584131	0.048690316	0	0	1
13	23	389112.0297	5954548.433	0	10	4.29E-09	314.2648647	314.2648647	216.8997256	2.369025226	2.36902451	2.36902451	10.00000518	1	7	2.35619449	1.739233328	280.5367881	688	0.999917687	0.999917696	0.999917696	3.162018212	0.316201657	0.815640367	0.815640367	13.66135012	0.048697179	0	0	1
14	2	389269.5588	5954437.46	0	9.922109909	2.013231	299.7141515	297.70092	10	2.658120644	2.622983226	2.091545662	127.7637138	1	6	2.35619449	1.911300865	103.4810937	818	0.9547655	0.965184416	0.965184416	10.90973157	0.085389906	0.90265645	0.90265645	9.182332076	0.088734393	0	0	0
14	3	389260.9414	5954442.378	0	10	25.08968	324.8038372	299.7141515	19.91903544	2.622983226	2.185084973	2.049390839	119.3160668	1	4	2.35619449	1.843878072	96.18597649	823	0.964622471	0.953303777	0.953303777	10.41311772	0.087273391	0.871611344	0.871611344	8.548280279	0.088872418	0	1	0
14	4	389255.1776	5954450.55	0	10	-5.50E-10	324.8038372	324.8038372	29.23224433	2.185084973	2.185085549	2.03702691	109.416349	1	4	2.35619449	1.805329252	86.8269626	824	0.98539645	0.949496941	0.949496941	9.931953539	0.090772116	0.852071954	0.852071954	7.939690533	0.091442684	0	1	0
14	5	389249.4138	5954458.722	0	9.922589407	10.88776	335.6916056	324.8038372	38.88804758	2.185085549	1.995057526	2.02220588	99.53669175	1	4	2.35619449	1.757558456	77.6279749	825	0.985396548	0.94474234	0.94474234	9.425512649	0.094693851	0.826105	0.826105	7.278541777	0.09376184	0	1	0
14	6	389245.3292	5954467.765	0	10	4.669505	340.361111	335.6916056	48.12738134	1.995057526	1.913559781	2.025211404	89.61815635	1	4	1.570796327	1.723232709	68.02398235	826	0.911343107	0.898517926	0.898517926	8.505987668	0.094913665	0.988404055	0.988404055	8.152025795	0.119840467	0	1	0
14	7	389241.9683	5954477.183	0	10	-3.10E-10	340.361111	340.361111	57.4197332	1.913559781	1.913559445	2.039193817	79.68821694	1	4	1.570796327	1.690741546	58.23529943	827	0.941829491	0.892292898	0.892292898	7.965343164	0.099956348	0.992815192	0.992815192	7.576376889	0.130099389	0	1	0
14	8	389238.6074	5954486.601	0	10	-3.10E-10	340.361111	340.361111	66.91641567	1.913559445	1.913559781	2.057152259	69.77828063	1	4	1.570796327	1.645193987	48.53284299	828	0.941829604	0.884041989	0.884041989	7.384702858	0.105830966	0.99723377	0.99723377	6.947280647	0.143145965	0	1	0
14	9	389235.2465	5954496.02	0	9.959896531	-3.77333	336.5877732	340.361111	76.54141109	1.913559781	1.979416603	2.081044937	59.89829873	1	4	2.35619449	1.577119719	38.98107933	829	0.903626298	0.962384576	0.962384576	7.448278342	0.124348746	0.711563928	0.711563928	4.44263725	0.113969067	0	1	0
14	10	389231.289	5954505.16	0	10	-6.98085	329.60692	336.5877732	86.34164284	1.979416603	2.101255541	2.101255642	50.00000114	1	4	2.35619449	1.447069593	30.07026895	830	0.92985496	0.967678719	0.967678719	6.842521922	0.136850435	0.614436412	0.614436412	3.369345916	0.112049078	0	1	0
14	11	389226.2297	5954513.785	0	10	2.90E-10	329.60692	329.60692	96.33180339	2.101255541	2.101256047	2.101255667	39.99999919	1	6	2.35619449	1.178784992	22.95603754	819	0.967678694	0.967678726	0.967678726	6.12013757	0.153003442	0.383318737	0.383318737	1.836574339	0.080003979	0	0	0
14	12	389221.1704	5954522.411	0	10	2.90E-10	329.60692	329.60692	106.3238139	2.101256047	2.101255541	2.101255541	30.00000586	1	4	2.35619449	0.73846963	18.70129873	820	0.967678821	0.967678694	0.967678694	5.300195007	0.176673132	-0.046911311	-0.046911311	-0.202867954	-0.0108478	0	1	0
14	13	389216.1111	5954531.037	0	10	2.90E-10	329.60692	329.60692	116.3171976	2.101255541	2.101255541	2.101255541	20.00000391	1	4	2.35619449	2.874907809	52.98409651	821	0.967678694	0.967678694	0.967678694	4.327591102	0.216379513	0.868457788	0.868457788	6.321519479	0.119309753	0	1	0
14	14	389211.0518	5954539.663	0	10	3.28E-09	329.60692	329.60692	126.3116286	2.101255541	2.101255541	2.101255541	10.00000195	1	4	2.35619449	3.026207341	46.36007646	822	0.967678694	0.967678694	0.967678694	3.060069014	0.306006842	0.783813686	0.783813686	5.336848987	0.115117347	0	1	0
15	2	389225.1379	5954552.841	0	10	0	129.4200932	129.4200932	10	-0.68801085	-0.688010077	-0.689411705	79.16344583	1	6	-0.785398163	-1.065827594	20.38547987	1063	0.995261602	0.995396836	0.995396836	8.856428092	0.111875222	0.960936674	0.960936674	4.338656206	0.212830713	0	0	0
15	3	389232.863	5954546.491	0	10	-2.10E-10	129.4200932	129.4200932	20	-0.688010077	-0.688010786	-0.68961436	69.16346027	1	4	-0.785398163	-1.386929276	11.68816546	1064	0.995261527	0.995416238	0.995416238	8.27833653	0.119692342	0.824470116	0.824470116	2.81869506	0.241158039	0	1	0
15	4	389240.5881	5954540.141	0	9.956305603	-9.23634	120.1837443	129.4200932	30	-0.688010786	-0.526804991	-0.689885401	59.16347137	1	4	-0.785398163	0.625596808	42.45162205	1065	0.995261596	0.995442123	0.995442123	7.65672128	0.129416363	0.159122096	0.159122096	1.036758573	0.024422119	0	1	0
15	5	389249.1945	5954535.135	0	10	-3.10529	117.0784536	120.1837443	39.85926655	-0.526804991	-0.472608946	-0.722636434	49.36574577	1	4	-0.785398163	0.858184144	39.46921329	1066	0.96675069	0.998031129	0.998031129	7.012242692	0.142046729	-0.07272173	-0.07272173	-0.456870835	-0.011575372	0	1	0
15	6	389258.0984	5954530.583	0	9.847326616	11.03404	128.1124987	117.0784536	49.73659777	-0.472608946	-0.665188295	-0.784917519	39.75376138	1	4	-0.785398163	0.877552478	57.74580165	1067	0.951478992	0.999999884	0.999999884	6.305057668	0.158602795	-0.092023934	-0.092023934	-0.699295935	-0.012109901	0	1	0
15	7	389265.8463	5954524.505	0	10	9.106909	137.2194078	128.1124987	59.57266084	-0.665188295	-0.824134105	-0.824134154	30.00000076	1	4	-0.785398163	0.596179218	107.7403623	1068	0.99278349	0.999249855	0.999249855	5.473116933	0.182437226	0.188091839	0.188091839	1.952356702	0.018120941	0	1	0
15	8	389272.6382	5954517.166	0	10	2.40E-10	137.2194078	137.2194078	69.39722049	-0.824134105	-0.824134179	-0.824134179	20.00000005	1	3	-0.785398163	0.688973665	106.7002635	1069	0.999249857	0.999249854	0.999249854	4.468781208	0.22343906	0.096275147	0.096275147	0.994482023	0.009320333	1	0	0
15	9	389279.4301	5954509.826	0	10	2.40E-10	137.2194078	137.2194078	79.26567041	-0.824134179	-0.824134179	-0.824134179	10.00000003	1	4	-0.785398163	-0.254152803	98.74180765	1070	0.999249854	0.999249854	0.999249854	3.159905496	0.315990549	0.86217683	0.86217683	8.567357398	0.086765248	0	1	0
16	2	389307.0446	5954554.499	0	10	-1.80E-10	303.0220649	303.0220649	10	2.565248891	2.565248891	2.689547594	79.48852064	1	1	2.35619449	1.670199106	20.60258237	1184	0.978227597	0.944950477	0.944950477	8.424832128	0.105988035	0.773788911	0.773788911	3.512233097	0.170475382	0	0	0
16	3	389298.66	5954559.949	0	9.886179204	-5.09036	297.9316996	303.0220649	20	2.565248891	2.654092605	2.707367556	69.57671839	1	3	2.35619449	1.809333994	15.48986264	1185	0.978227597	0.938969825	0.938969825	7.832197071	0.112569222	0.854161296	0.854161296	3.36173652	0.217028169	1	0	0
16	4	389289.9255	5954564.58	0	9.935327635	-10.6921	287.239552	297.9316996	29.86007474	2.654092605	2.840706419	2.716184685	59.70688741	1	10	3.141592654	3.113434153	14.93139017	1186	0.883506642	0.910870443	0.910870443	7.03831704	0.117881158	0.999603576	0.999603576	3.862583873	0.258688831	0	0	0
16	5	389280.4365	5954567.524	0	10	10.6623	297.9018525	287.239552	39.57019177	2.840706419	2.654612919	2.691435344	49.86376027	1	6	2.35619449	-2.706919163	5.993883699	1187	0.884902387	0.944331097	0.944331097	6.668325706	0.133730903	0.343578456	0.343578456	0.841162841	0.140336864	0	0	0
16	6	389271.599	5954572.204	0	10	-1.60E-10	297.9018525	297.9018525	49.57018585	2.654612919	2.654613803	2.700668495	39.87223566	1	1	2.35619449	-2.348001111	52.18813641	1188	0.95580268	0.941253212	0.941253212	5.94349313	0.149063453	-0.008193288	-0.008193288	-0.059189423	-0.001134155	0	0	0
16	7	389262.7615	5954576.883	0	10	-1.60E-10	297.9018525	297.9018525	59.57018192	2.654613803	2.654612919	2.716073578	29.88638698	1	6	2.35619449	-2.156137963	50.24847619	1189	0.95580242	0.935939411	0.935939411	5.116635067	0.171202865	-0.19872473	-0.19872473	-1.408683295	-0.028034349	0	0	0
16	8	389253.924	5954581.563	0	10	-5.03E+00	297.9018525	297.9018525	69.57017913	2.654612919	2.654613803	2.746920947	19.91473953	1	6	2.35619449	-2.751494247	96.14737758	1190	0.95580268	0.924632625	0.924632625	4.126259418	0.207196253	0.385084846	0.385084846	3.775940567	0.039272424	0	0	0
16	9	389245.0865	5954586.242	0	9.999885602	-10.5777	287.3241306	297.9018525	79.57017703	2.654613803	2.839229116	2.839229116	9.999887409	1	4	3.141592654	-2.666037769	90.08209389	1191	0.883750661	0.954635348	0.954635348	3.018805041	0.301883903	0.889038815	0.889038815	8.438008503	0.093670208	0	1	0
19	2	387538.4061	5955875.326	0	9.903841254	-10.976	322.4752783	333.4513013	10	2.034158435	2.225726545	2.374345121	381.6913188	1	4	2.35619449	-2.564580433	147.2457052	2006	0.948592976	0.999835282	0.999835282	19.53370385	0.051176705	0.206881031	0.206881031	2.510394586	0.017049017	0	1	0
19	3	387532.3736	5955883.18	0	10	-5.75725	316.7180228	322.4752783	19.81260878	2.225726545	2.326208964	2.378288352	371.8995454	1	4	2.35619449	-2.405698341	131.3674763	2017	0.991501124	0.999755941	0.999755941	19.27999057	0.051841931	0.049483634	0.049483634	0.567159896	0.004317354	0	1	0
19	4	387525.5177	5955890.46	0	9.829200629	14.21528	330.9333125	316.7180228	29.68414127	2.326208964	2.078105676	2.379726703	361.913474	1	4	2.35619449	1.872388524	203.735293	2028	0.999550468	0.99972313	0.99972313	19.01875642	0.052550562	0.885230987	0.885230987	12.63542173	0.062018816	0	1	0
19	5	387520.7424	5955899.052	0	10	7.903244	338.8365573	330.9333125	39.46259476	2.078105676	1.940168271	2.388009388	352.5400941	1	4	1.570796327	1.862045435	194.1237278	2039	0.874054862	0.684256214	0.684256214	12.84762962	0.036443031	0.957885943	0.957885943	13.34606117	0.068750283	0	1	0
19	6	387517.1321	5955908.377	0	9.780682913	-2.64754	336.1890143	338.8365573	49.25918597	1.940168271	1.986376535	2.400613883	343.5535468	1	4	2.35619449	1.857807525	184.1558848	2041	0.914702077	0.999013621	0.999013621	18.51691478	0.053898191	0.87835475	0.87835475	11.91962946	0.064725759	0	1	0
19	7	387513.1835	5955917.325	0	9.983594038	-50.6297	285.5592277	336.1890143	58.9663042	1.986376535	2.870032213	2.412378563	334.6232393	1	4	3.141592654	-2.139501841	145.1762307	2042	0.403720821	0.745698271	0.745698271	13.64084222	0.040764778	0.538541768	0.538541768	6.488841265	0.044696306	0	1	0
19	8	387503.5657	5955920.003	0	10	16.88213	302.44136	285.5592277	66.48831684	2.870032213	2.575384228	2.39883428	325.6969122	1	4	2.35619449	-2.187209113	153.1982585	2043	0.870864596	0.999091062	0.999091062	18.03067122	0.055360277	-0.168182266	-0.168182266	-2.081647135	-0.013587929	0	1	0
19	9	387495.1263	5955925.368	0	10	4.86E-09	302.44136	302.44136	75.89142048	2.575384228	2.575384228	2.393273695	315.8572412	1	4	2.35619449	-2.175675976	158.4880849	2044	0.976073952	0.999312645	0.999312645	17.76015705	0.056228431	-0.179539686	-0.179539686	-2.260261935	-0.0142614	0	1	0
